ticker,company,sector,market_cap,trailing_pe,forward_pe,peg_ratio,price_to_book,dividend_yield,short_percent,analyst_count,beta,gross_margin,operating_margin,net_margin,margin_stability,margin_trend,revenue_cagr_3y,revenue_cagr_5y,revenue_acceleration,earnings_cagr_3y,earnings_cagr_5y,interest_coverage,earnings_consistency,revenue_stability,debt_to_equity,roe,roic,altman_z,book_value_growth,fcf,fcf_yield,reinvestment_rate,drawdown_52w,price_vs_200ma,current_price,pe_gap,combs_unit_economics,combs_frictionless,combs_capital_allocation,combs_moat,combs_score,combs_style_flag,weschler_variant,weschler_complexity,weschler_distressed,weschler_quality,weschler_compounding,weschler_score,weschler_style_flag,combined_score
MMM,3M Company,Industrials,89911050240.0,31.75592,17.829676,1.8,30.457722,1.74,0.0187,17.0,1.08,0.39911014911014914,0.19203944203944204,0.13027096360429694,0.3002770308022538,0.11880065147333219,-0.01570080136859997,,0.016600212552854026,-0.17448114360126787,,5.064482029598309,0.0,0.9703171170771371,2.6801361122926415,0.6911952360697575,0.3024603545044431,4.383281603137989,-0.31644740380523395,1396000000.0,0.01552645638410018,0.08333333333333333,-0.00667577612298305,0.09316662195661417,174.33999633789062,-0.4385400895329123,9.714442186792652,10.870941883767536,16.68566028894546,12.264480563489373,49.53552492299502,False,11.097379524761271,5.091136658661647,4.262010292995294,11.666874237526601,7.796957386118075,39.914358100062884,False,44.724941511528954
AOS,A. O. Smith Corporation,Industrials,8206159872.0,17.251429,14.760707,1.64,4.455431,2.32,0.1125,11.0,1.157,0.38833481280350896,0.19006840373870817,0.14260351939846483,0.008829370496139218,0.014597560082777017,0.006729784443180398,0.006729784443180398,0.012175552405742501,0.3233174450496099,0.3233174450496099,53.925925925925924,0.6684609549255758,0.9888790668341235,0.10339074273412271,0.29397201291711517,0.296466804980305,7.7402147671800305,0.02060950307478482,546000000.0,0.06653538421338716,0.018484674429533707,-0.21678205931340386,-0.06570978347535565,60.380001068115234,-0.14437772082532996,13.824521027858994,6.477144288577155,18.044439553252,16.591276564844843,54.937381434532995,False,11.078614257161892,14.038269779970143,14.756211132923298,16.128357955102004,10.666245816631303,66.66769894178864,False,60.80254018816082
ABT,Abbott Laboratories,Health Care,195901718528.0,36.04808,18.544504,2.34,3.8077664,2.26,0.013200001,25.0,0.581,0.5641806533116765,0.18166847139505504,0.14717560007218913,0.01472355486025797,-0.009887664494803605,0.005127944169646348,,0.010786608874606925,-0.020064290219131475,,16.33468559837728,0.5653815712488455,0.9555945176261265,0.26587377709572224,0.12514866679455208,0.10798596266008519,5.250342226693149,0.12424885621929249,7395000000.0,0.037748520306844786,0.1153447031221801,-0.14088698452349566,0.06412678382401926,112.47000122070312,-0.485561949485243,14.867350386481466,12.58178356713427,12.375649797036923,12.520477320036791,52.345261070689446,False,9.35019388783546,3.933309047835399,10.581092951216426,11.95354223991309,11.538702567205462,47.35684069400584,False,49.85105088234764
ABBV,AbbVie Inc.,Health Care,451463118848.0,72.994286,15.690927,0.43,-76.05835,2.68,0.0115,29.0,0.28,0.7023544800523218,0.32849901896664485,0.06909744931327665,0.05766212287575215,0.004421436026623482,0.017525049181538188,0.017525049181538188,0.04855285665020486,-0.29057223955094535,-0.29057223955094535,6.944694089180781,0.41253800093055415,0.9495831356251236,-20.64097859327217,-1.2923547400611621,0.21851105292402662,2.375474629882983,,17816000000.0,0.03946280273228331,0.1685742315238718,0.0,0.11549957892450712,255.47999572753906,-0.7850389686666707,14.875873286382033,15.466503006012022,12.740735085380287,12.632370382921042,55.71548176069538,False,12.804839508703596,10.145588855714935,8.496937650242224,11.887902296547608,7.033734171981736,50.3690024831901,False,53.04224212194274
ACN,Accenture plc,Information Technology,116030341120.0,15.144568,12.938106,1.36,3.6378813,3.48,0.042600002,25.0,1.074,0.31913952808418106,0.15559817402376822,0.11020675921455172,0.0014841731899169174,0.003519487528320292,0.04193654176414818,,0.0613621898821254,0.03741924615215764,,47.43273172759292,0.9464716686542669,0.9480982412645717,0.2623096332714717,0.24613954870207658,0.29633227005244833,,0.12165606566177778,10874360000.0,0.09371996923419887,0.008612219914185667,-0.27872821055041325,-0.05425292484468039,189.61000061035156,-0.14569329412367524,11.982502407227978,15.255130260521044,18.08219936597524,14.420299414242145,59.740131447966405,False,12.425955346008644,9.129063574998376,15.853314548548898,17.496740932688624,12.009205635750712,66.91428003799525,True,63.32720574298083
ADBE,Adobe Inc.,Information Technology,115879198720.0,16.526077,10.604432,0.67,10.098728,0.0,0.0506,34.0,1.397,0.8926753334174765,0.36627540073204595,0.2999705498758888,0.011163507873147493,0.01991620500331709,0.10522339932516123,0.10522339932516123,-0.0027132957695531895,0.14450025727074034,0.14450025727074034,33.10266159695818,0.8243075164986708,0.8706562966849302,0.5719693710745934,0.6134388712036479,0.5535157478882614,7.853685134047806,-0.061277988805537364,9852000000.0,0.0850195730452493,0.1881862930708065,-0.17357905311503366,0.07132353419466642,291.5199890136719,-0.35832127612620956,22.452555475770573,15.660971943887777,22.61580288648402,18.739470881541365,79.46880118768374,True,17.06876612173081,5.835539527487505,11.76683343876647,14.476505489808458,9.53339779370805,58.68104237150129,False,69.07492177959251
AMD,"Advanced Micro Devices, Inc.",Information Technology,760047665152.0,121.87958,30.133204,1.03,11.302954,0.0,0.024600001,49.0,2.489,0.4951644100580271,0.10664280146655504,0.12514795461762754,0.03810775525020074,0.05308574879929518,0.13643599335368428,,0.20647317100196683,0.4864092188805236,,28.198473282442748,0.23171777426467832,0.7951038683888165,0.0610644613406562,0.06881061604152447,0.06175320705195654,33.77249984995044,0.04789196615063496,6735000000.0,0.008861286349262167,0.2616992407402061,-0.19853332169177848,0.3435527696810462,465.5799865722656,-0.7527624890075926,9.937270008832593,22.700821643286574,7.546445705599733,9.450343709154282,49.63488106687318,False,11.46674012196997,3.247277211657039,6.196275486590945,6.7251582827986,8.281376955657361,35.916828058673914,False,42.775854562773546
AES,The AES Corporation,Utilities,10504812544.0,5.516854,6.1950097,0.81,2.1255412,4.77,0.024300002,8.0,0.952,0.1807406196354124,0.16103981034905585,0.07438894792773645,0.011294624648617082,-0.024503504226516787,-0.010249740650209005,,0.027121140993568993,,,1.400142146410803,0.0,0.9819139464115998,7.358355894659119,0.22397243416194929,0.2064051404833528,0.4497185418484036,0.1857608239848254,-1623000000.0,-0.15450061514205732,0.48467260688302133,-0.1267089096416094,0.01715901222031134,14.729999542236328,0.12292435145102618,8.828697831120552,8.242344689378758,14.605523174616286,10.66163407077504,42.338199765890636,False,12.905447650284422,9.933840137599791,10.126089078079021,9.844323546959457,13.039912697726683,55.84961311064938,False,49.09390643827001
AFL,Aflac Incorporated,Financials,58416517120.0,12.569578,15.450629,1.18,1.9306732,2.09,0.028399998,15.0,0.595,,,0.2100835494093921,,,-0.03229187547440737,-0.03229187547440737,-0.10792407965036874,-0.06201264378387206,-0.06201264378387206,,0.8370145553610152,0.9541203453852899,0.285147507629705,0.12363513055272973,,,0.13554696822119738,2555000000.0,0.04373762980000133,0.0,-0.08137102128926291,0.030041870899170323,116.5199966430664,0.22920825186016583,13.87323943661972,6.038436873747495,10.754806198063207,12.5,43.16648250843042,False,11.97464083773211,9.527766599597584,11.865438733822815,12.784658634538154,7.889348857736206,54.04185366342686,False,48.60416808592864
A,"Agilent Technologies, Inc.",Health Care,43377623040.0,30.283464,22.794588,1.38,6.459794,0.65,0.0208,20.0,1.229,0.5243235463442717,0.21286701208981001,0.18753598157743234,0.017191905013790656,-0.02340635239617128,0.004844098070605929,0.004844098070605929,0.1145517045565671,0.012858925982169422,0.012858925982169422,13.205357142857142,0.9768602329294981,0.9719744698523541,0.4975522919448153,0.19329476338822132,0.16168463920544404,5.65961481504627,0.08312765919867138,1152000000.0,0.026557471785341975,0.12406447898675878,0.0,0.15547458951849494,153.83999633789062,-0.24729258185259118,15.802417797902473,12.29256513026052,14.137984352278728,12.79009536718788,55.0230626476296,False,10.24306018210082,5.428734666060881,4.292938286922345,16.363244285345374,7.37055879992802,43.69853622035744,False,49.36079943399352
